benchmark,valid,warmup,elapsed_ms,socket,heap_size,gc,cpu_freq_mhz,dram_j,cpu_j,package_j
h2o,true,true,1214,0,210m,serial,2.4GHz,0.809143000,4.039672000,5.894348000
h2o,true,true,988,0,210m,serial,2.4GHz,0.779663000,3.213439000,4.772583000
h2o,true,true,1000,0,210m,serial,2.4GHz,0.725403000,3.324280000,4.885498000
h2o,true,true,1003,0,210m,serial,2.4GHz,0.683655000,3.248291000,4.800415000
h2o,true,false,1000,0,210m,serial,2.4GHz,0.785401000,3.292602000,4.883545000
h2o,true,true,5024,0,210m,serial,2.4GHz,3.057556000,16.729614000,24.148987000
h2o,true,true,1729,0,210m,serial,2.4GHz,1.052856000,5.799744000,8.353210000
h2o,true,true,1152,0,210m,serial,2.4GHz,0.756592000,3.821106000,5.580445000
h2o,true,true,1112,0,210m,serial,2.4GHz,0.718201000,3.689697000,5.378601000
h2o,true,true,983,0,210m,serial,2.4GHz,0.768188000,3.172120000,4.721801000
h2o,true,true,992,0,210m,serial,2.4GHz,0.761658000,3.253846000,4.820496000
h2o,true,true,990,0,210m,serial,2.4GHz,0.716126000,3.261718000,4.807312000
h2o,true,false,918,0,210m,serial,2.4GHz,0.736999000,3.102173000,4.565308000
h2o,true,true,5414,0,210m,serial,2.4GHz,3.266357000,17.985046000,25.946716000
h2o,true,true,1861,0,210m,serial,2.4GHz,1.148193000,6.232727000,9.008911000
h2o,true,true,1464,0,210m,serial,2.4GHz,0.898010000,4.911011000,7.092773000
h2o,true,true,1314,0,210m,serial,2.4GHz,1.005371000,4.381530000,6.450623000
h2o,true,true,1212,0,210m,serial,2.4GHz,0.785583000,4.082336000,5.933899000
h2o,true,true,1217,0,210m,serial,2.4GHz,0.947387000,4.012146000,5.947144000
h2o,true,true,1225,0,210m,serial,2.4GHz,0.818543000,4.099365000,5.971069000
h2o,true,false,1259,0,210m,serial,2.4GHz,0.987060000,4.095276000,6.080993000
h2o,true,true,4721,0,210m,serial,2.4GHz,2.866333000,15.443542000,22.386352000
h2o,true,true,1322,0,210m,serial,2.4GHz,0.871460000,4.479248000,6.467956000
h2o,true,true,1370,0,210m,serial,2.4GHz,0.858276000,4.563842000,6.612854000
h2o,true,true,1017,0,210m,serial,2.4GHz,0.685669000,3.370972000,4.935059000
h2o,true,true,1112,0,210m,serial,2.4GHz,0.859009000,3.603332000,5.353698000
h2o,true,true,1240,0,210m,serial,2.4GHz,0.820801000,4.146484000,6.028991000
h2o,true,true,1258,0,210m,serial,2.4GHz,0.962219000,4.146606000,6.121094000
h2o,true,true,1051,0,210m,serial,2.4GHz,0.694519000,3.510681000,5.109741000
h2o,true,true,1051,0,210m,serial,2.4GHz,0.734619000,3.620911000,5.254028000
h2o,true,true,1022,0,210m,serial,2.4GHz,0.858825000,3.295715000,4.939637000
h2o,true,false,925,0,210m,serial,2.4GHz,0.729614000,3.067749000,4.551819000
h2o,true,true,5290,0,210m,serial,2.4GHz,3.222168000,17.418152000,25.203613000
h2o,true,true,1842,0,210m,serial,2.4GHz,1.061096000,6.159546000,8.833801000
h2o,true,true,1457,0,210m,serial,2.4GHz,0.879517000,4.843811000,7.006226000
h2o,true,true,1665,0,210m,serial,2.4GHz,1.162598000,5.477478000,8.036560000
h2o,true,true,1324,0,210m,serial,2.4GHz,0.983581000,4.344238000,6.401367000
h2o,true,true,1238,0,210m,serial,2.4GHz,0.812927000,4.132630000,6.011596000
h2o,true,true,1249,0,210m,serial,2.4GHz,0.942139000,4.124145000,6.104615000
h2o,true,true,1250,0,210m,serial,2.4GHz,0.962708000,4.075439000,6.037476000
h2o,true,false,1291,0,210m,serial,2.4GHz,0.981689000,4.354736000,6.398865000
h2o,true,true,5068,0,210m,serial,2.4GHz,3.067261000,16.685913000,24.130249000
h2o,true,true,1457,0,210m,serial,2.4GHz,0.886597000,4.846313000,6.991821000
h2o,true,true,1139,0,210m,serial,2.4GHz,0.767395000,3.777710000,5.523560000
h2o,true,true,991,0,210m,serial,2.4GHz,0.666077000,3.253967000,4.773499000
h2o,true,true,983,0,210m,serial,2.4GHz,0.782166000,3.271118000,4.829041000
h2o,true,true,1003,0,210m,serial,2.4GHz,0.740479000,3.322144000,4.892334000
h2o,true,false,1358,0,210m,serial,2.4GHz,0.983276000,4.479004000,6.580811000
h2o,true,true,5060,0,210m,serial,2.4GHz,3.003479000,16.724243000,24.132081000
h2o,true,true,1414,0,210m,serial,2.4GHz,0.898194000,4.675476000,6.781555000
h2o,true,true,1136,0,210m,serial,2.4GHz,0.764343000,3.886963000,5.625245000
h2o,true,true,1029,0,210m,serial,2.4GHz,0.806580000,3.321167000,4.940613000
h2o,true,true,1008,0,210m,serial,2.4GHz,0.687683000,3.330994000,4.883972000
h2o,true,true,994,0,210m,serial,2.4GHz,0.795899000,3.250061000,4.822998000
h2o,true,false,1008,0,210m,serial,2.4GHz,0.691468000,3.335022000,4.890320000
h2o,true,true,4680,0,210m,serial,2.7GHz,2.909301000,19.855347000,26.831238000
h2o,true,true,1557,0,210m,serial,2.7GHz,1.134156000,6.713196000,9.132813000
h2o,true,true,1323,0,210m,serial,2.7GHz,0.881287000,5.676697000,7.718872000
h2o,true,true,1191,0,210m,serial,2.7GHz,0.772278000,5.103027000,6.929688000
h2o,true,true,1168,0,210m,serial,2.7GHz,0.906555000,4.725953000,6.580322000
h2o,true,true,957,0,210m,serial,2.7GHz,0.684936000,4.065857000,5.551270000
h2o,true,true,824,0,210m,serial,2.7GHz,0.645813000,3.484680000,4.807678000
h2o,true,true,844,0,210m,serial,2.7GHz,0.689515000,3.490112000,4.840576000
h2o,true,true,841,0,210m,serial,2.7GHz,0.679016000,3.510254000,4.853516000
h2o,true,false,870,0,210m,serial,2.7GHz,0.712769000,3.756409000,5.150635000
h2o,true,true,4618,0,210m,serial,2.7GHz,3.061585000,19.546020000,26.534851000
h2o,true,true,1335,0,210m,serial,2.7GHz,0.869690000,5.663879000,7.674744000
h2o,true,true,1229,0,210m,serial,2.7GHz,0.843323000,5.166443000,7.059997000
h2o,true,true,975,0,210m,serial,2.7GHz,0.820740000,4.088196000,5.639100000
h2o,true,true,962,0,210m,serial,2.7GHz,0.692993000,4.071289000,5.573669000
h2o,true,true,964,0,210m,serial,2.7GHz,0.732483000,4.021912000,5.542419000
h2o,true,false,866,0,210m,serial,2.7GHz,0.669311000,3.702393000,5.095337000
h2o,true,true,4579,0,210m,serial,2.7GHz,2.869568000,19.435181000,26.263305000
h2o,true,true,1326,0,210m,serial,2.7GHz,0.868103000,5.613831000,7.616455000
h2o,true,true,1430,0,210m,serial,2.7GHz,1.056335000,5.989746000,8.207398000
h2o,true,true,967,0,210m,serial,2.7GHz,0.673706000,4.106262000,5.611084000
h2o,true,true,962,0,210m,serial,2.7GHz,0.703064000,4.106567000,5.618103000
h2o,true,true,858,0,210m,serial,2.7GHz,0.617066000,3.668335000,5.011535000
h2o,true,true,847,0,210m,serial,2.7GHz,0.654846000,3.557495000,4.894470000
h2o,true,true,842,0,210m,serial,2.7GHz,0.744141000,3.417969000,4.788391000
h2o,true,false,844,0,210m,serial,2.7GHz,0.645569000,3.557861000,4.896546000
h2o,true,true,4550,0,210m,serial,2.7GHz,2.850952000,19.232666000,26.037903000
h2o,true,true,1417,0,210m,serial,2.7GHz,0.916565000,6.027404000,8.167114000
h2o,true,true,1199,0,210m,serial,2.7GHz,0.789551000,5.103516000,6.925048000
h2o,true,true,1173,0,210m,serial,2.7GHz,0.912537000,4.975525000,6.816956000
h2o,true,true,1071,0,210m,serial,2.7GHz,0.828979000,4.502075000,6.194580000
h2o,true,true,1187,0,210m,serial,2.7GHz,0.789185000,5.011963000,6.825561000
h2o,true,true,1215,0,210m,serial,2.7GHz,0.984925000,5.002319000,6.939697000
h2o,true,true,970,0,210m,serial,2.7GHz,0.696960000,4.103332000,5.612183000
h2o,true,true,862,0,210m,serial,2.7GHz,0.732849000,3.558228000,4.955933000
h2o,true,true,881,0,210m,serial,2.7GHz,0.724610000,3.627503000,5.033996000
h2o,true,true,908,0,210m,serial,2.7GHz,0.730225000,3.781250000,5.232788000
h2o,true,false,920,0,210m,serial,2.7GHz,0.692688000,4.000305000,5.451843000
h2o,true,true,4849,0,210m,serial,2.7GHz,3.173279000,20.631958000,27.995788000
h2o,true,true,1576,0,210m,serial,2.7GHz,0.990234000,6.720521000,9.081726000
h2o,true,true,1310,0,210m,serial,2.7GHz,0.857666000,5.598267000,7.607117000
h2o,true,true,1182,0,210m,serial,2.7GHz,0.926086000,4.873536000,6.732666000
h2o,true,true,1168,0,210m,serial,2.7GHz,0.889466000,4.861389000,6.698486000
h2o,true,true,1198,0,210m,serial,2.7GHz,0.878296000,5.205384000,7.079773000
h2o,true,false,841,0,210m,serial,2.7GHz,0.643615000,3.535400000,4.873963000
h2o,true,true,4451,0,210m,serial,2.7GHz,2.883057000,18.897156000,25.603882000
h2o,true,true,1344,0,210m,serial,2.7GHz,0.860291000,5.709045000,7.728149000
h2o,true,true,1127,0,210m,serial,2.7GHz,0.785827000,4.533264000,6.289856000
h2o,true,true,1241,0,210m,serial,2.7GHz,0.842285000,5.281067000,7.199646000
h2o,true,true,938,0,210m,serial,2.7GHz,0.757446000,3.894715000,5.390747000
h2o,true,true,971,0,210m,serial,2.7GHz,0.809021000,4.168396000,5.737427000
h2o,true,true,879,0,210m,serial,2.7GHz,0.679748000,3.760315000,5.166870000
h2o,true,true,929,0,210m,serial,2.7GHz,0.687927000,3.971252000,5.454590000
h2o,true,true,902,0,210m,serial,2.7GHz,0.700440000,3.751648000,5.163025000
h2o,true,false,889,0,210m,serial,2.7GHz,0.725769000,3.713501000,5.141113000
h2o,true,true,4193,0,210m,serial,2.7GHz,2.711243000,17.554016000,23.873169000
h2o,true,true,1208,0,210m,serial,2.7GHz,0.822205000,5.100158000,6.956970000
h2o,true,true,1083,0,210m,serial,2.7GHz,0.763916000,4.700806000,6.394470000
h2o,true,true,969,0,210m,serial,2.7GHz,0.784791000,4.025268000,5.563171000
h2o,true,true,960,0,210m,serial,2.7GHz,0.746155000,3.894226000,5.412353000
h2o,true,true,1235,0,210m,serial,2.7GHz,0.880798000,5.220337000,7.146973000
h2o,true,true,959,0,210m,serial,2.7GHz,0.720703000,3.987060000,5.484253000
h2o,true,true,860,0,210m,serial,2.7GHz,0.681030000,3.682373000,5.059265000
h2o,true,true,879,0,210m,serial,2.7GHz,0.784912000,3.636963000,5.069825000
h2o,true,true,886,0,210m,serial,2.7GHz,0.701111000,3.716675000,5.128662000
h2o,true,false,942,0,210m,serial,2.7GHz,0.768982000,3.900757000,5.407287000
h2o,true,true,4613,0,210m,serial,2.7GHz,3.003113000,19.501831000,26.474243000
h2o,true,true,1458,0,210m,serial,2.7GHz,1.012146000,6.134033000,8.383667000
h2o,true,true,1109,0,210m,serial,2.7GHz,0.792358000,4.694580000,6.418701000
h2o,true,true,950,0,210m,serial,2.7GHz,0.676392000,4.031738000,5.515381000
h2o,true,true,980,0,210m,serial,2.7GHz,0.793152000,4.043091000,5.599060000
h2o,true,true,842,0,210m,serial,2.7GHz,0.619141000,3.563233000,4.893493000
h2o,true,true,861,0,210m,serial,2.7GHz,0.634155000,3.870361000,5.225769000
h2o,true,true,858,0,210m,serial,2.7GHz,0.708740000,3.665161000,5.049011000
h2o,true,false,871,0,210m,serial,2.7GHz,0.737061000,3.598755000,5.009155000
h2o,true,true,4757,0,210m,serial,2.7GHz,3.158874000,19.919434000,27.171814000
h2o,true,true,1357,0,210m,serial,2.7GHz,0.873353000,5.743775000,7.787170000
h2o,true,true,1097,0,210m,serial,2.7GHz,0.739014000,4.621460000,6.297974000
h2o,true,true,962,0,210m,serial,2.7GHz,0.663391000,4.050598000,5.536621000
h2o,true,true,964,0,210m,serial,2.7GHz,0.789551000,3.938293000,5.479981000
h2o,true,true,954,0,210m,serial,2.7GHz,0.700867000,4.024109000,5.522278000
h2o,true,false,975,0,210m,serial,2.7GHz,0.805481000,4.021423000,5.579284000
h2o,true,true,4558,0,210m,serial,2.7GHz,2.862244000,19.136658000,25.943237000
h2o,true,true,1637,0,210m,serial,2.7GHz,1.048706000,6.940125000,9.401611000
h2o,true,true,1317,0,210m,serial,2.7GHz,0.854737000,5.592163000,7.597718000
h2o,true,true,1191,0,210m,serial,2.7GHz,0.866943000,5.062805000,6.913757000
h2o,true,true,1059,0,210m,serial,2.7GHz,0.875428000,4.675415000,6.384644000
h2o,true,true,1082,0,210m,serial,2.7GHz,0.724488000,4.601379000,6.268860000
h2o,true,true,1081,0,210m,serial,2.7GHz,0.892822000,4.497863000,6.249634000
h2o,true,false,1098,0,210m,serial,2.7GHz,0.830505000,4.627136000,6.363465000
jython,true,true,84676,0,25m,serial,400MHz,30.391357000,46.334777000,158.550659000
jython,true,true,39787,0,25m,serial,400MHz,14.639282000,22.042724000,74.971496000
jython,true,true,37763,0,25m,serial,400MHz,13.964416000,20.863220000,70.877319000
jython,true,true,37103,0,25m,serial,400MHz,13.882630000,20.612305000,70.167724000
jython,true,false,35422,0,25m,serial,400MHz,13.340515000,19.767639000,67.036071000
jython,true,true,82507,0,25m,serial,400MHz,29.640625000,45.512451000,154.730896000
jython,true,true,40032,0,25m,serial,400MHz,14.809509000,22.360962000,75.685730000
jython,true,true,37786,0,25m,serial,400MHz,14.020325000,21.113648000,71.246643000
jython,true,true,36891,0,25m,serial,400MHz,13.713562000,20.574341000,69.656189000
jython,true,true,35341,0,25m,serial,400MHz,13.225952000,19.776062000,67.011291000
jython,true,false,35665,0,25m,serial,400MHz,13.415832000,20.056091000,67.652527000
jython,true,true,81955,0,25m,serial,400MHz,29.430054000,45.365051000,153.995484000
jython,true,true,40324,0,25m,serial,400MHz,14.892273000,22.648072000,76.413330000
jython,true,true,37733,0,25m,serial,400MHz,14.080871000,21.046143000,71.219055000
jython,true,true,41818,0,25m,serial,400MHz,15.207092000,23.210754000,79.038208000
jython,true,true,35881,0,25m,serial,400MHz,13.499145000,20.278870000,68.252136000
jython,true,true,34390,0,25m,serial,400MHz,13.031922000,19.425537000,65.397950000
jython,true,true,32396,0,25m,serial,400MHz,12.291931000,18.308106000,61.612182000
jython,true,true,35812,0,25m,serial,400MHz,13.472717000,20.095764000,67.781067000
jython,true,true,34675,0,25m,serial,400MHz,13.099853000,19.527710000,65.859863000
jython,true,true,36342,0,25m,serial,400MHz,13.723450000,20.467102000,69.141784000
jython,true,false,34037,0,25m,serial,400MHz,12.894654000,19.091370000,64.636047000
jython,true,true,84566,0,25m,serial,400MHz,30.761536000,47.209777000,159.704773000
jython,true,true,39380,0,25m,serial,400MHz,14.517822000,22.039612000,74.545593000
jython,true,true,38585,0,25m,serial,400MHz,14.284363000,21.542236000,72.807190000
jython,true,true,37816,0,25m,serial,400MHz,14.015869000,21.188904000,71.588928000
jython,true,false,36452,0,25m,serial,400MHz,13.604980000,20.447266000,69.163879000
jython,true,true,82917,0,25m,serial,400MHz,29.829285000,46.197571000,156.206299000
jython,true,true,39677,0,25m,serial,400MHz,14.618286000,22.316223000,75.289978000
jython,true,true,37553,0,25m,serial,400MHz,13.919128000,21.071778000,71.084595000
jython,true,true,37509,0,25m,serial,400MHz,13.940185000,21.034912000,70.878479000
jython,true,false,37741,0,25m,serial,400MHz,14.164856000,21.188721000,71.705567000
jython,true,true,81838,0,25m,serial,400MHz,29.472229000,45.679260000,154.461731000
jython,true,true,38787,0,25m,serial,400MHz,14.272400000,21.811158000,73.599793000
jython,true,true,38385,0,25m,serial,400MHz,14.314697000,21.609619000,72.801941000
jython,true,true,37595,0,25m,serial,400MHz,13.944275000,21.141846000,71.189819000
jython,true,false,34838,0,25m,serial,400MHz,13.051331000,19.620240000,66.079956000
jython,true,true,81762,0,25m,serial,400MHz,29.458618000,45.572998000,154.313721000
jython,true,true,39003,0,25m,serial,400MHz,14.351196000,21.902954000,73.690857000
jython,true,true,37753,0,25m,serial,400MHz,14.059570000,21.171569000,71.620850000
jython,true,true,39099,0,25m,serial,400MHz,14.583924000,21.872009000,73.993652000
jython,true,false,35710,0,25m,serial,400MHz,13.285767000,19.966675000,67.396667000
jython,true,true,81958,0,25m,serial,400MHz,29.804016000,45.912658000,155.060119000
jython,true,true,39190,0,25m,serial,400MHz,14.429687000,22.022339000,74.088134000
jython,true,true,38060,0,25m,serial,400MHz,14.127746000,21.390137000,72.139832000
jython,true,true,36115,0,25m,serial,400MHz,13.493653000,20.244629000,68.525024000
jython,true,true,35391,0,25m,serial,400MHz,13.205444000,19.938782000,67.140015000
jython,true,true,35140,0,25m,serial,400MHz,13.165466000,19.693176000,66.390198000
jython,true,false,34295,0,25m,serial,400MHz,12.885925000,19.314514000,65.064392000
jython,true,true,85862,0,25m,serial,400MHz,31.437378000,49.255127000,163.501343000
jython,true,true,40053,0,25m,serial,400MHz,15.675476000,25.880554000,79.225830000
jython,true,true,38190,0,25m,serial,400MHz,14.209595000,21.450684000,72.504212000
jython,true,true,37662,0,25m,serial,400MHz,14.005127000,21.176269000,71.373352000
jython,true,false,35734,0,25m,serial,400MHz,13.368408000,19.993774000,67.507690000
jython,true,true,82566,0,25m,serial,400MHz,29.719910000,46.041138000,155.773681000
jython,true,true,39852,0,25m,serial,400MHz,14.714965000,22.332581000,75.272461000
jython,true,true,37985,0,25m,serial,400MHz,14.139832000,21.338501000,72.115174000
jython,true,true,37621,0,25m,serial,400MHz,13.967530000,21.010743000,71.185913000
jython,true,false,34832,0,25m,serial,400MHz,13.011902000,19.697021000,66.028626000
jython,true,true,42593,0,25m,serial,800MHz,18.354126000,35.255005000,93.088867000
jython,true,true,21039,0,25m,serial,800MHz,9.304444000,17.517090000,46.280273000
jython,true,true,19563,0,25m,serial,800MHz,8.737549000,16.254455000,42.877746000
jython,true,true,19641,0,25m,serial,800MHz,8.872620000,16.369873000,43.307617000
jython,true,true,19239,0,25m,serial,800MHz,8.629639000,15.987427000,42.192627000
jython,true,false,19188,0,25m,serial,800MHz,8.617370000,15.975952000,42.118958000
jython,true,true,42361,0,25m,serial,800MHz,18.125000000,35.055481000,92.418518000
jython,true,true,20562,0,25m,serial,800MHz,9.145019000,17.214417000,45.368347000
jython,true,true,19590,0,25m,serial,800MHz,8.731445000,16.258301000,42.891968000
jython,true,true,19490,0,25m,serial,800MHz,8.740356000,16.229004000,42.915100000
jython,true,false,18769,0,25m,serial,800MHz,8.544006000,15.651001000,41.451843000
jython,true,true,43153,0,25m,serial,800MHz,18.473877000,35.638367000,93.961059000
jython,true,true,20288,0,25m,serial,800MHz,8.923157000,16.844421000,44.386108000
jython,true,true,19913,0,25m,serial,800MHz,9.000672000,16.577637000,43.851135000
jython,true,true,19497,0,25m,serial,800MHz,8.761658000,16.271301000,43.008606000
jython,true,false,18931,0,25m,serial,800MHz,8.504212000,15.711670000,41.471679000
jython,true,true,43596,0,25m,serial,800MHz,18.847351000,36.155090000,95.321289000
jython,true,true,21145,0,25m,serial,800MHz,9.378174000,17.609985000,46.528320000
jython,true,true,19375,0,25m,serial,800MHz,8.710266000,16.223755000,42.850647000
jython,true,true,19650,0,25m,serial,800MHz,9.077088000,16.473694000,43.497437000
jython,true,true,18491,0,25m,serial,800MHz,8.719239000,15.578430000,41.318115000
jython,true,false,17806,0,25m,serial,800MHz,8.419556000,15.136535000,39.797547000
jython,true,true,40710,0,25m,serial,800MHz,18.009888000,34.002502000,89.824952000
jython,true,true,19995,0,25m,serial,800MHz,9.326172000,16.793701000,44.493958000
jython,true,true,19533,0,25m,serial,800MHz,9.125305000,16.420655000,43.547119000
jython,true,true,19022,0,25m,serial,800MHz,8.878784000,15.966919000,42.257874000
jython,true,false,17774,0,25m,serial,800MHz,8.458435000,14.959595000,39.722779000
jython,true,true,42332,0,25m,serial,800MHz,18.192383000,34.943908000,92.399231000
jython,true,true,20206,0,25m,serial,800MHz,8.987366000,16.852600000,44.370178000
jython,true,true,19930,0,25m,serial,800MHz,8.942749000,16.509644000,43.627441000
jython,true,true,19135,0,25m,serial,800MHz,8.673279000,15.988953000,42.280579000
jython,true,false,18139,0,25m,serial,800MHz,8.220886000,15.106079000,39.847961000
jython,true,true,42566,0,25m,serial,800MHz,18.208435000,35.162109000,92.686645000
jython,true,true,20615,0,25m,serial,800MHz,9.095703000,17.167541000,45.328674000
jython,true,true,19551,0,25m,serial,800MHz,8.796508000,16.276062000,43.097229000
jython,true,true,18805,0,25m,serial,800MHz,8.383972000,15.634278000,41.204590000
jython,true,true,19433,0,25m,serial,800MHz,8.784912000,16.153748000,42.806397000
jython,true,false,18062,0,25m,serial,800MHz,8.242187000,15.092102000,39.965149000
jython,true,true,42513,0,25m,serial,800MHz,18.232544000,35.117797000,92.632690000
jython,true,true,20658,0,25m,serial,800MHz,9.097290000,17.194519000,45.221802000
jython,true,true,19387,0,25m,serial,800MHz,8.762024000,16.125977000,42.696839000
jython,true,true,19464,0,25m,serial,800MHz,8.789063000,16.214111000,42.767273000
jython,true,false,18523,0,25m,serial,800MHz,8.352966000,15.413452000,40.634156000
jython,true,true,42330,0,25m,serial,800MHz,18.148803000,35.086914000,92.374512000
jython,true,true,20840,0,25m,serial,800MHz,9.244751000,17.348694000,45.845154000
jython,true,true,19760,0,25m,serial,800MHz,8.921997000,16.400085000,43.365112000
jython,true,true,19878,0,25m,serial,800MHz,8.986023000,16.471619000,43.550659000
jython,true,false,18757,0,25m,serial,800MHz,8.479614000,15.589966000,41.300842000
jython,true,true,42115,0,25m,serial,800MHz,18.062256000,34.753418000,91.693054000
jython,true,true,20448,0,25m,serial,800MHz,9.031555000,16.987000000,44.861329000
jython,true,true,20109,0,25m,serial,800MHz,9.041198000,16.675171000,44.145020000
jython,true,true,18883,0,25m,serial,800MHz,8.495789000,15.760315000,41.659485000
jython,true,true,18645,0,25m,serial,800MHz,8.413697000,15.492492000,40.910278000
jython,true,true,18572,0,25m,serial,800MHz,8.468811000,15.472534000,41.005249000
jython,true,false,17453,0,25m,serial,800MHz,8.018799000,14.604248000,38.652282000
jython,true,true,28275,0,25m,serial,1.2GHz,14.668945000,33.758240000,73.613953000
jython,true,true,13918,0,25m,serial,1.2GHz,7.435242000,16.648926000,36.400390000
jython,true,true,13307,0,25m,serial,1.2GHz,7.258423000,15.988648000,34.984314000
jython,true,true,13097,0,25m,serial,1.2GHz,7.158753000,15.750305000,34.416443000
jython,true,false,12946,0,25m,serial,1.2GHz,7.164978000,15.493286000,34.053772000
