Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
h2,EDP,800MHz,800.0,4x,4.0,276,3.7221175092,3.273637129935,4.297169861524999,False
h2,EDP,800MHz,800.0,5x,5.0,345,2.3826146706,2.2231936501100003,2.5815510921774996,False
h2,EDP,800MHz,800.0,6x,6.0,414,2.4848747126000004,2.3225388554599995,2.6756147484099997,False
h2,EDP,1.2GHz,1200.0,1x,1.0,69,4.3856430523,3.7554745768350006,4.803293009505,False
h2,EDP,1.2GHz,1200.0,2x,2.0,138,1.2245559244,1.1833962808025,1.270087430915,False
h2,EDP,1.2GHz,1200.0,3x,3.0,207,1.4869911723999998,1.3145336229574998,1.65117995749,False
h2,EDP,1.2GHz,1200.0,4x,4.0,276,1.8518037923999997,1.7108737357625,2.0391673797975,False
h2,EDP,1.2GHz,1200.0,5x,5.0,345,1.195275379,1.0997174664500002,1.297415834955,False
h2,EDP,1.2GHz,1200.0,6x,6.0,414,1.1780715485000002,1.114048091525,1.2309785824975,False
h2,EDP,1.6GHz,1600.0,1x,1.0,69,5.746331436699999,5.40628623637,6.057536155637499,False
h2,EDP,1.6GHz,1600.0,2x,2.0,138,1.7992902711999998,1.7621637343925,1.8324760059500005,False
h2,EDP,1.6GHz,1600.0,3x,3.0,207,1.8864942417,1.8112687370075,1.9574172288925,False
h2,EDP,1.6GHz,1600.0,4x,4.0,276,1.8233150561,1.79097663551,1.8566258075125,False
h2,EDP,1.6GHz,1600.0,5x,5.0,345,1.8413343121,1.7293127985350003,1.9370115874625,False
h2,EDP,1.6GHz,1600.0,6x,6.0,414,1.8848080462,1.8241500797075,1.9483910437475,False
h2,EDP,1.8GHz,1800.0,1x,1.0,69,2.6440325719999995,2.2557897471825004,2.9116607154075003,False
h2,EDP,1.8GHz,1800.0,2x,2.0,138,1.0302535944,0.9446295851975,1.0993828687375002,False
h2,EDP,1.8GHz,1800.0,3x,3.0,207,0.7398514338,0.6932289835600002,0.7853272200575,False
h2,EDP,1.8GHz,1800.0,4x,4.0,276,1.0326978816,1.0064265791,1.0608564509375,False
h2,EDP,1.8GHz,1800.0,5x,5.0,345,0.7639425688000001,0.7049543772625001,0.82996663473,False
h2,EDP,1.8GHz,1800.0,6x,6.0,414,0.7417285133999999,0.691682074635,0.7998766731224999,False
h2,EDP,2.0GHz,2000.0,1x,1.0,69,2.6938638807,2.6135126374449995,2.788445033975,False
h2,EDP,2.0GHz,2000.0,2x,2.0,138,0.944125237,0.8869451813450001,1.0125014516050002,False
h2,EDP,2.0GHz,2000.0,3x,3.0,207,0.7902936423,0.6888303657149999,0.9025180484425,False
h2,EDP,2.0GHz,2000.0,4x,4.0,276,0.9527292295,0.9141710679675,0.9951610197925,False
h2,EDP,2.0GHz,2000.0,5x,5.0,345,0.6768261237,0.6411547304024999,0.7157922475999999,False
h2,EDP,2.0GHz,2000.0,6x,6.0,414,0.67665179,0.6547275301875001,0.6957354674524999,False
h2,EDP,2.4GHz,2400.0,1x,1.0,69,2.4207845248999997,2.2886135128050005,2.5377517053225,False
h2,EDP,2.4GHz,2400.0,2x,2.0,138,0.7842402181,0.7178099626425001,0.8308281096725002,False
h2,EDP,2.4GHz,2400.0,3x,3.0,207,0.8549529477,0.81226356357,0.90129052399,False
h2,EDP,2.4GHz,2400.0,4x,4.0,276,0.8731620676000003,0.831257990845,0.92145969956,False
h2,EDP,2.4GHz,2400.0,5x,5.0,345,0.5747163881,0.5185873182874999,0.6159715744900001,True
h2,EDP,2.4GHz,2400.0,6x,6.0,414,0.5641837727000001,0.5262763669275,0.5938901699650001,True
h2,EDP,2.7GHz,2700.0,1x,1.0,69,2.1299479182,1.83842662912,2.3538685575724996,False
h2,EDP,2.7GHz,2700.0,2x,2.0,138,0.7716293492999999,0.68340087605,0.8716244351,False
h2,EDP,2.7GHz,2700.0,3x,3.0,207,0.8024706514,0.764507482495,0.8488701760599999,False
h2,EDP,2.7GHz,2700.0,4x,4.0,276,0.6985328788,0.6170626061625001,0.7776727801624999,False
h2,EDP,2.7GHz,2700.0,5x,5.0,345,0.5907449712000001,0.5740309322675001,0.6113578606525001,True
h2,EDP,2.7GHz,2700.0,6x,6.0,414,0.5601471354,0.5261868198449999,0.5899302742400001,True
h2,EDP2,400MHz,400.0,1x,1.0,69,258.6422088772453,243.48246880775693,277.2631876600861,False
h2,EDP2,400MHz,400.0,2x,2.0,138,43.01667528488304,37.75652395854087,49.100530508666374,False
h2,EDP2,400MHz,400.0,3x,3.0,207,45.27809018368916,38.65474437234948,49.59892806560011,False
h2,EDP2,400MHz,400.0,4x,4.0,276,48.07435667047082,44.74065568061115,50.87396640622989,False
h2,EDP2,400MHz,400.0,5x,5.0,345,31.859034344527423,27.620499112212983,36.319570945282614,False
h2,EDP2,400MHz,400.0,6x,6.0,414,34.137321226543534,32.571374624744344,35.99086165648157,False
h2,EDP2,800MHz,800.0,1x,1.0,69,35.510980417999875,32.17194502935253,39.22127777587342,False
h2,EDP2,800MHz,800.0,2x,2.0,138,8.760690598853245,7.406411492848116,9.958238764758445,False
h2,EDP2,800MHz,800.0,3x,3.0,207,9.6772726956376,9.03055590933458,10.538230401205512,False
h2,EDP2,800MHz,800.0,4x,4.0,276,11.930268003262638,9.506822080720468,15.072696875828392,False
h2,EDP2,800MHz,800.0,5x,5.0,345,5.377133928708405,4.84227190150327,6.004697482116872,False
h2,EDP2,800MHz,800.0,6x,6.0,414,5.747755829997708,5.089556686658824,6.45081895852119,False
h2,EDP2,1.2GHz,1200.0,1x,1.0,69,14.72711018899154,12.502835088885458,16.58885956816873,False
h2,EDP2,1.2GHz,1200.0,2x,2.0,138,2.15391534547324,2.047443491117074,2.2670882384304942,False
h2,EDP2,1.2GHz,1200.0,3x,3.0,207,3.2534028428692734,2.6536410984202847,3.7800941996941737,False
h2,EDP2,1.2GHz,1200.0,4x,4.0,276,4.594382613057363,4.0294888378110905,5.39338075189401,False
h2,EDP2,1.2GHz,1200.0,5x,5.0,345,2.0954103283131587,1.8605003140288132,2.3750324037714927,False
h2,EDP2,1.2GHz,1200.0,6x,6.0,414,2.0776438581520735,1.89226234832062,2.2467655432106826,False
h2,EDP2,1.6GHz,1600.0,1x,1.0,69,23.95979011984879,21.710355254253944,26.07249214031215,False
h2,EDP2,1.6GHz,1600.0,2x,2.0,138,4.197621063177796,4.060117673412711,4.3238199799100325,False
h2,EDP2,1.6GHz,1600.0,3x,3.0,207,4.5295641737720524,4.268928334609651,4.775454373191389,False
h2,EDP2,1.6GHz,1600.0,4x,4.0,276,4.283238825216109,4.172468323582893,4.397412172025704,False
h2,EDP2,1.6GHz,1600.0,5x,5.0,345,4.361000280510936,3.922350571194632,4.719892960874104,False
h2,EDP2,1.6GHz,1600.0,6x,6.0,414,4.528294179149161,4.299175229206319,4.764161266276222,False
h2,EDP2,1.8GHz,1800.0,1x,1.0,69,7.980484630886016,6.494602467137373,9.03746587445842,False
h2,EDP2,1.8GHz,1800.0,2x,2.0,138,2.134702001543848,1.8956903634085824,2.3476028808675182,False
h2,EDP2,1.8GHz,1800.0,3x,3.0,207,1.1831479954153885,1.0710736694095522,1.3138285090821975,False
h2,EDP2,1.8GHz,1800.0,4x,4.0,276,2.1622072971321753,2.0787371543982536,2.254099959145623,False
h2,EDP2,1.8GHz,1800.0,5x,5.0,345,1.2389873742117383,1.0848198105268905,1.395012523379605,False
h2,EDP2,1.8GHz,1800.0,6x,6.0,414,1.1832951843501691,1.0670186776185884,1.318942634696634,False
h2,EDP2,2.0GHz,2000.0,1x,1.0,69,8.584050166927579,8.15872271990464,9.02071483442825,False
h2,EDP2,2.0GHz,2000.0,2x,2.0,138,1.993207437306456,1.8098413310255788,2.2066115117164675,False
h2,EDP2,2.0GHz,2000.0,3x,3.0,207,1.485333464144794,1.1671071798158017,1.823587075196225,False
h2,EDP2,2.0GHz,2000.0,4x,4.0,276,2.0160699823077097,1.883424185117672,2.1516741768616297,False
h2,EDP2,2.0GHz,2000.0,5x,5.0,345,1.093712542090155,1.009698710640179,1.1937953869976643,False
h2,EDP2,2.0GHz,2000.0,6x,6.0,414,1.0879128761285304,1.0339713164569098,1.1376176512578808,False
h2,EDP2,2.4GHz,2400.0,1x,1.0,69,8.277744123892134,7.620951650931198,8.81117038383964,False
h2,EDP2,2.4GHz,2400.0,2x,2.0,138,1.691697980394937,1.5089028343591795,1.842419358090135,False
h2,EDP2,2.4GHz,2400.0,3x,3.0,207,1.9239340930335935,1.780446938967642,2.080762101959767,False
h2,EDP2,2.4GHz,2400.0,4x,4.0,276,1.97802943759839,1.8233844204159928,2.1494605811618452,False
h2,EDP2,2.4GHz,2400.0,5x,5.0,345,0.9674206250182342,0.8373922865897027,1.0735237409950746,True
h2,EDP2,2.4GHz,2400.0,6x,6.0,414,0.933799837653288,0.8482198544679529,1.0062101392159282,True
h2,EDP2,2.7GHz,2700.0,1x,1.0,69,7.54603089215845,6.068871091094865,8.615234413781874,False
h2,EDP2,2.7GHz,2700.0,2x,2.0,138,1.8377391659403328,1.4673654737424786,2.213113653624436,False
h2,EDP2,2.7GHz,2700.0,3x,3.0,207,1.8963002404321252,1.7501506145591583,2.081429945647362,False
h2,EDP2,2.7GHz,2700.0,4x,4.0,276,1.5048596159785457,1.1961595034620256,1.803464003633959,False
h2,EDP2,2.7GHz,2700.0,5x,5.0,345,1.094380187786204,1.0420860348460863,1.1528319963211056,False
h2,EDP2,2.7GHz,2700.0,6x,6.0,414,1.015764458082446,0.9200954441905976,1.1108828619681053,True
h2o,Energy,400MHz,400.0,1x,1.0,58,21.0281555,19.4556955325,23.1517739975,False
h2o,Energy,400MHz,400.0,1.5x,1.5,87,16.0421448,15.591108402500002,16.6252990125,False
h2o,Energy,400MHz,400.0,2x,2.0,116,15.824255399999998,15.56527358,16.1239829975,False
h2o,Energy,400MHz,400.0,2.5x,2.5,145,17.396569699999997,14.9378876925,21.1401466575,False
h2o,Energy,400MHz,400.0,3x,3.0,174,16.3305358,14.8004329825,18.2663372075,False
h2o,Energy,800MHz,800.0,1x,1.0,58,11.812787,11.60110146,12.0111515675,False
h2o,Energy,800MHz,800.0,1.5x,1.5,87,11.9927003,10.76920477,13.122698635,False
h2o,Energy,800MHz,800.0,2x,2.0,116,9.2380064,9.1368211225,9.342317499999998,False
h2o,Energy,800MHz,800.0,2.5x,2.5,145,10.0970277,9.314287015,11.185876082499998,False
h2o,Energy,800MHz,800.0,3x,3.0,174,8.569293,8.077157532500001,9.39428939,False
h2o,Energy,1.2GHz,1200.0,1x,1.0,58,10.4303344,9.5243960725,11.39440219,False
h2o,Energy,1.2GHz,1200.0,1.5x,1.5,87,7.461535499999999,7.028699917499999,8.204180880000001,False
h2o,Energy,1.2GHz,1200.0,2x,2.0,116,7.3685057,7.0237930275,7.9335257575,False
h2o,Energy,1.2GHz,1200.0,2.5x,2.5,145,6.582238800000001,6.4220141024999995,6.7691934125,True
h2o,Energy,1.2GHz,1200.0,3x,3.0,174,7.4131473,6.6377793050000005,8.2442934775,False
h2o,Energy,1.6GHz,1600.0,1x,1.0,58,8.2317689,8.1127521225,8.358810312500001,False
h2o,Energy,1.6GHz,1600.0,1.5x,1.5,87,7.937683099999999,6.48058331,9.84671279,False
h2o,Energy,1.6GHz,1600.0,2x,2.0,116,6.9353453,6.1933255425,7.938910572499998,True
h2o,Energy,1.6GHz,1600.0,2.5x,2.5,145,6.9239012,6.217866577500001,7.609944592499999,True
h2o,Energy,1.6GHz,1600.0,3x,3.0,174,5.93949,5.617158299999999,6.460028994999999,True
h2o,Energy,2.0GHz,2000.0,1x,1.0,58,8.8309937,7.999667917500002,9.9325120625,False
h2o,Energy,2.0GHz,2000.0,1.5x,1.5,87,6.8747861,6.3503867775,7.542105,True
h2o,Energy,2.0GHz,2000.0,2x,2.0,116,6.7485108,6.2013173825,7.401554895,True
h2o,Energy,2.0GHz,2000.0,2.5x,2.5,145,6.531005899999999,5.695175652500001,7.852802964999999,True
h2o,Energy,2.0GHz,2000.0,3x,3.0,174,6.8576538,6.0772468575,7.635065184999999,True
h2o,Energy,2.4GHz,2400.0,1x,1.0,58,9.3238769,8.603251482500001,10.10445712,False
h2o,Energy,2.4GHz,2400.0,1.5x,1.5,87,7.2653992,6.6897393675000005,7.978970505,False
h2o,Energy,2.4GHz,2400.0,2x,2.0,116,6.930761799999999,6.4824683,7.44944029,False
h2o,Energy,2.4GHz,2400.0,2.5x,2.5,145,6.3474851999999995,6.214354635,6.448621015,True
h2o,Energy,2.4GHz,2400.0,3x,3.0,174,6.6882019999999995,6.2435010125,7.231716512499999,True
h2o,Energy,2.7GHz,2700.0,1x,1.0,58,9.632556000000005,8.906053924999998,10.6000424,False
h2o,Energy,2.7GHz,2700.0,1.5x,1.5,87,7.1906005,6.795051210000001,7.757446925000002,False
h2o,Energy,2.7GHz,2700.0,2x,2.0,116,7.5830261,6.9122428325,8.3204767425,False
h2o,Energy,2.7GHz,2700.0,2.5x,2.5,145,7.4070497,6.722485147500001,8.156087595,False
h2o,Energy,2.7GHz,2700.0,3x,3.0,174,7.4973877,6.812799865,8.178587784999998,False
h2o,Time,400MHz,400.0,1x,1.0,58,10659.5,9873.1925,11749.705,False
h2o,Time,400MHz,400.0,1.5x,1.5,87,7866.2,7642.09,8163.59,False
h2o,Time,400MHz,400.0,2x,2.0,116,7760.1,7673.49,7855.205,False
h2o,Time,400MHz,400.0,2.5x,2.5,145,8897.7,7702.6725,10739.6675,False
h2o,Time,400MHz,400.0,3x,3.0,174,8551.4,7760.9525,9587.59,False
h2o,Time,800MHz,800.0,1x,1.0,58,5047.8,4944.070000000001,5141.2074999999995,False
h2o,Time,800MHz,800.0,1.5x,1.5,87,5062.4,4518.6,5544.5,False
h2o,Time,800MHz,800.0,2x,2.0,116,3881.7,3833.6975,3930.005,False
h2o,Time,800MHz,800.0,2.5x,2.5,145,4251.7,3936.5875,4629.85,False
h2o,Time,800MHz,800.0,3x,3.0,174,3891.9,3671.6925,4255.3275,False
h2o,Time,1.2GHz,1200.0,1x,1.0,58,3724.7,3397.5975,4077.6125,False
h2o,Time,1.2GHz,1200.0,1.5x,1.5,87,2640.5,2490.1924999999997,2885.62,False
h2o,Time,1.2GHz,1200.0,2x,2.0,116,2622.4,2492.4,2822.485,False
h2o,Time,1.2GHz,1200.0,2.5x,2.5,145,2487.7,2461.0,2512.01,False
h2o,Time,1.2GHz,1200.0,3x,3.0,174,2827.2,2533.4425,3133.115,False
h2o,Time,1.6GHz,1600.0,1x,1.0,58,2493.0,2454.48,2535.1375,False
h2o,Time,1.6GHz,1600.0,1.5x,1.5,87,2433.3,1997.5775,2977.23,False
h2o,Time,1.6GHz,1600.0,2x,2.0,116,2121.9,1882.7825,2475.035,False
h2o,Time,1.6GHz,1600.0,2.5x,2.5,145,2260.8,2035.7875,2488.21,False
h2o,Time,1.6GHz,1600.0,3x,3.0,174,1939.1,1837.8975,2093.64,False
h2o,Time,2.0GHz,2000.0,1x,1.0,58,2156.7,1948.8725,2407.21,False
h2o,Time,2.0GHz,2000.0,1.5x,1.5,87,1692.0,1548.1750000000002,1861.0075,False
h2o,Time,2.0GHz,2000.0,2x,2.0,116,1661.2,1525.19,1836.0625,False
h2o,Time,2.0GHz,2000.0,2.5x,2.5,145,1688.8,1467.3825000000002,2010.24,False
h2o,Time,2.0GHz,2000.0,3x,3.0,174,1779.1,1567.8675,1993.9325,False
h2o,Time,2.4GHz,2400.0,1x,1.0,58,1858.1,1714.8625000000002,2009.31,False
h2o,Time,2.4GHz,2400.0,1.5x,1.5,87,1430.6,1317.0925,1576.9075,True
h2o,Time,2.4GHz,2400.0,2x,2.0,116,1387.5,1294.8875,1509.64,True
h2o,Time,2.4GHz,2400.0,2.5x,2.5,145,1303.5,1273.38,1325.405,True
h2o,Time,2.4GHz,2400.0,3x,3.0,174,1372.5,1277.9975,1483.6174999999998,True
h2o,Time,2.7GHz,2700.0,1x,1.0,58,1636.9,1513.3975,1793.515,False
h2o,Time,2.7GHz,2700.0,1.5x,1.5,87,1217.7,1148.6925,1328.7225,True
h2o,Time,2.7GHz,2700.0,2x,2.0,116,1281.8,1169.7875,1403.3225,True
h2o,Time,2.7GHz,2700.0,2.5x,2.5,145,1292.0,1175.7825,1440.7050000000002,True
h2o,Time,2.7GHz,2700.0,3x,3.0,174,1308.0,1196.4725,1433.9075,True
h2o,EDP,400MHz,400.0,1x,1.0,58,228.6895739678,192.45114171337505,273.94194329983753,False
h2o,EDP,400MHz,400.0,1.5x,1.5,87,126.5684201205,119.20662122563,137.82403977864246,False
h2o,EDP,400MHz,400.0,2x,2.0,116,122.86515353819998,119.3906339602575,126.61492391037748,False
h2o,EDP,400MHz,400.0,2.5x,2.5,145,167.26797516540003,115.26650417584752,255.59675566913,False
h2o,EDP,400MHz,400.0,3x,3.0,174,143.9027082307,114.6645759885475,177.39980914306503,False
h2o,EDP,800MHz,800.0,1x,1.0,58,59.677179961,57.554873511765,61.741731349759995,False
h2o,EDP,800MHz,800.0,1.5x,1.5,87,62.239022252,50.123076016015006,72.93342127665001,False
h2o,EDP,800MHz,800.0,2x,2.0,116,35.86981174399999,35.13501983230749,36.769225059932495,False
h2o,EDP,800MHz,800.0,2.5x,2.5,145,43.853079060000006,36.42292727045251,53.606139686895006,False
h2o,EDP,800MHz,800.0,3x,3.0,174,33.9614180493,29.765540288115,41.353404353067496,False
h2o,EDP,1.2GHz,1200.0,1x,1.0,58,39.6817752745,32.7087633149875,47.452781366985,False
h2o,EDP,1.2GHz,1200.0,1.5x,1.5,87,20.0644257451,17.521502281195,24.2733279642575,False
h2o,EDP,1.2GHz,1200.0,2x,2.0,116,19.5524858619,17.547028338464997,22.88036035879,False
h2o,EDP,1.2GHz,1200.0,2.5x,2.5,145,16.3849556475,15.833688586832498,17.009414264467498,False
h2o,EDP,1.2GHz,1200.0,3x,3.0,174,21.613589497200003,16.854627945799997,26.621435636155,False
h2o,EDP,1.6GHz,1600.0,1x,1.0,58,20.5347791928,19.87664147767,21.21440228312,False
h2o,EDP,1.6GHz,1600.0,1.5x,1.5,87,21.3346125793,14.046734066745,32.87526661872999,False
h2o,EDP,1.6GHz,1600.0,2x,2.0,116,15.4477989901,11.712218487762495,20.913931086849995,False
h2o,EDP,1.6GHz,1600.0,2.5x,2.5,145,16.0622134239,12.98252443241,19.141941879652496,False
h2o,EDP,1.6GHz,1600.0,3x,3.0,174,11.6830190158,10.3218750288,13.871869331189998,False
h2o,EDP,2.0GHz,2000.0,1x,1.0,58,19.657611694,15.585611587715,24.617579879992505,False
h2o,EDP,2.0GHz,2000.0,1.5x,1.5,87,11.8886114956,9.783951658245,14.253121031164998,False
h2o,EDP,2.0GHz,2000.0,2x,2.0,116,11.4817904853,9.452215246307505,14.2100398200775,False
h2o,EDP,2.0GHz,2000.0,2.5x,2.5,145,11.8118743897,8.435100880059998,17.086347359587503,True
h2o,EDP,2.0GHz,2000.0,3x,3.0,174,12.6245377431,9.6745202001125,15.9242255411925,False
h2o,EDP,2.4GHz,2400.0,1x,1.0,58,17.6229044613,15.038862188337502,20.717584877727496,False
h2o,EDP,2.4GHz,2400.0,1.5x,1.5,87,10.6342376967,8.7864317038275,13.25584405085,False
h2o,EDP,2.4GHz,2400.0,2x,2.0,116,9.7670471062,8.399509251722499,11.601376631259996,True
h2o,EDP,2.4GHz,2400.0,2.5x,2.5,145,8.2816045192,7.951522274105001,8.5222922568525,True
h2o,EDP,2.4GHz,2400.0,3x,3.0,174,9.3169689779,8.010912828957501,10.972889464232498,True
h2o,EDP,2.7GHz,2700.0,1x,1.0,58,16.063800019200002,13.507425795005,19.251102282,False
h2o,EDP,2.7GHz,2700.0,1.5x,1.5,87,8.874539090599999,7.82426904165,10.39545553901,True
h2o,EDP,2.7GHz,2700.0,2x,2.0,116,9.9376000414,8.1581455757875,11.88349170904,True
h2o,EDP,2.7GHz,2700.0,2.5x,2.5,145,9.8201043462,7.886406765895001,12.0123164354575,True
h2o,EDP,2.7GHz,2700.0,3x,3.0,174,10.0312837321,8.31973833761,12.110232409955,True
h2o,EDP2,400MHz,400.0,1x,1.0,58,5022.1912407026875,3781.248606552168,6885.507545682394,False
h2o,EDP2,400MHz,400.0,1.5x,1.5,87,2043.2464942350907,1857.9753171371935,2290.8808418499675,False
h2o,EDP2,400MHz,400.0,2x,2.0,116,1946.943605089765,1863.141384395913,2054.3691243568987,False
h2o,EDP2,400MHz,400.0,2.5x,2.5,145,3483.276345819452,1711.9734347388044,6340.515592560351,False
h2o,EDP2,400MHz,400.0,3x,3.0,174,2506.7473954877014,1703.68043239221,3495.487942124409,False
h2o,EDP2,800MHz,800.0,1x,1.0,58,706.0580704939642,669.2338653694628,742.8447252375561,False
h2o,EDP2,800MHz,800.0,1.5x,1.5,87,781.0294806505395,581.4699694354902,964.2851321174644,False
h2o,EDP2,800MHz,800.0,2x,2.0,116,331.5762132876047,320.03957554812075,342.8842189532356,False
h2o,EDP2,800MHz,800.0,2.5x,2.5,145,464.4147966202433,338.412952586881,624.1237721999056,False
h2o,EDP2,800MHz,800.0,3x,3.0,174,303.47206164229493,241.26305905610505,415.4490348987636,False
h2o,EDP2,1.2GHz,1200.0,1x,1.0,58,431.5801671635548,322.5787430059145,548.099825789798,False
h2o,EDP2,1.2GHz,1200.0,1.5x,1.5,87,156.13571529363463,122.92724768380384,214.55786126841227,False
h2o,EDP2,1.2GHz,1200.0,2x,2.0,116,147.86603133965465,123.03649452582223,189.1918625542898,False
h2o,EDP2,1.2GHz,1200.0,2.5x,2.5,145,108.11186746308724,101.5658628098456,115.07636271494766,False
h2o,EDP2,1.2GHz,1200.0,3x,3.0,174,170.4077790913864,117.70912393145562,225.84583811531868,False
h2o,EDP2,1.6GHz,1600.0,1x,1.0,58,169.25361695674192,161.44702419415052,176.83326451507247,False
h2o,EDP2,1.6GHz,1600.0,1.5x,1.5,87,208.62849617687297,87.31511856521767,376.08543802439226,False
h2o,EDP2,1.6GHz,1600.0,2x,2.0,116,119.33693339591414,72.59439056050098,189.4172000910192,False
h2o,EDP2,1.6GHz,1600.0,2.5x,2.5,145,116.90024214212136,83.38284170779154,150.04959223094642,False
h2o,EDP2,1.6GHz,1600.0,3x,3.0,174,71.65679600416823,58.25443570301014,93.4090863514902,False
h2o,EDP2,2.0GHz,2000.0,1x,1.0,58,185.69196940054252,124.36919099287768,263.05485511239317,False
h2o,EDP2,2.0GHz,2000.0,1.5x,1.5,87,85.53315671425435,62.928159000078,116.08857755220129,False
h2o,EDP2,2.0GHz,2000.0,2x,2.0,116,81.52933541188321,58.52090364974461,109.7974085372386,False
h2o,EDP2,2.0GHz,2000.0,2.5x,2.5,145,90.05892293380144,47.848925760506006,159.87001766292795,True
h2o,EDP2,2.0GHz,2000.0,3x,3.0,174,92.59837773826824,62.38713323291642,124.3104261555114,False
h2o,EDP2,2.4GHz,2400.0,1x,1.0,58,170.22433373284176,126.3284418752976,215.10744856133616,False
h2o,EDP2,2.4GHz,2400.0,1.5x,1.5,87,81.12601944007505,59.16334671174707,109.74441020701477,False
h2o,EDP2,2.4GHz,2400.0,2x,2.0,116,69.96265790634568,54.64692072734269,89.48946050362602,True
h2o,EDP2,2.4GHz,2400.0,2.5x,2.5,145,52.66442317089369,49.469730280715616,55.09941247609813,True
h2o,EDP2,2.4GHz,2400.0,3x,3.0,174,64.2901321113837,49.96716444629334,83.83448205057252,True
h2o,EDP2,2.7GHz,2700.0,1x,1.0,58,160.99883125037488,118.61359118459556,214.96826091874945,False
h2o,EDP2,2.7GHz,2700.0,1.5x,1.5,87,65.69335697508617,52.88402092495202,85.12164878295694,True
h2o,EDP2,2.7GHz,2700.0,2x,2.0,116,78.81083162112824,57.81398586662758,102.43538252380677,False
h2o,EDP2,2.7GHz,2700.0,2.5x,2.5,145,76.60505977353489,55.8208490081553,102.80735308318972,False
h2o,EDP2,2.7GHz,2700.0,3x,3.0,174,78.77186100081988,58.60797438636052,103.46900091259168,False
jme,Energy,400MHz,400.0,1x,1.0,29,8.5073241,7.8327976275,9.223743672499998,False
jme,Energy,400MHz,400.0,2x,2.0,58,6.425591899999999,5.9310776500000015,6.892446707499999,False
jme,Energy,400MHz,400.0,3x,3.0,87,5.684777599999999,5.04677742,6.2729005424999995,False
jme,Energy,400MHz,400.0,4x,4.0,116,5.0937072,4.2945253475000005,5.923826812500001,False
jme,Energy,400MHz,400.0,5x,5.0,145,5.1947875,4.4564813999999995,5.867796090000001,False
jme,Energy,400MHz,400.0,6x,6.0,174,5.6524293,4.926188745,6.1489519825,False
jme,Energy,800MHz,800.0,1x,1.0,29,6.4191284,5.999618522500001,6.8478660725000005,False
jme,Energy,800MHz,800.0,2x,2.0,58,3.3770812999999995,3.046912805,3.6564997575,False
jme,Energy,800MHz,800.0,3x,3.0,87,3.0431152,2.543542425,3.5218590524999995,False
jme,Energy,800MHz,800.0,4x,4.0,116,3.1404053,2.7112755125,3.6077332,False
jme,Energy,800MHz,800.0,5x,5.0,145,3.465625,3.2348796600000003,3.680253842499999,False
jme,Energy,800MHz,800.0,6x,6.0,174,3.3841677,3.0316377025000003,3.7256905125,False
jme,Energy,1.2GHz,1200.0,1x,1.0,29,4.2606567,4.03685405,4.4914926825,False
jme,Energy,1.2GHz,1200.0,2x,2.0,58,2.6487548,2.378206525,2.9134148525,False
jme,Energy,1.2GHz,1200.0,3x,3.0,87,2.5549866,2.2380370275,2.8124536549999997,False
jme,Energy,1.2GHz,1200.0,4x,4.0,116,2.7841673000000005,2.6058778475,2.952954095,False
jme,Energy,1.2GHz,1200.0,5x,5.0,145,2.8757510999999996,2.698474405,3.0162618925,False
jme,Energy,1.2GHz,1200.0,6x,6.0,174,2.7143922,2.4320087800000003,2.9658546799999996,False
jme,Energy,1.6GHz,1600.0,1x,1.0,29,3.4664977,3.1628402550000003,3.8384695175,False
jme,Energy,1.6GHz,1600.0,2x,2.0,58,2.6310972,2.40366809,2.83499126,False
jme,Energy,1.6GHz,1600.0,3x,3.0,87,1.9956969,1.8264479700000005,2.163721494999999,True
jme,Energy,1.6GHz,1600.0,4x,4.0,116,2.2145998,1.929237215,2.4896301775000005,False
jme,Energy,1.6GHz,1600.0,5x,5.0,145,1.9976378999999995,1.762047205,2.2058708174999997,True
jme,Energy,1.6GHz,1600.0,6x,6.0,174,2.391394,2.1318738649999993,2.6177058250000007,False
jme,Energy,2.0GHz,2000.0,1x,1.0,29,4.1179565,3.6823694325,4.503928365,False
jme,Energy,2.0GHz,2000.0,2x,2.0,58,2.0730837,1.8037531975,2.379150735,True
jme,Energy,2.0GHz,2000.0,3x,3.0,87,2.258368,2.0165336700000003,2.4920607424999996,False
jme,Energy,2.0GHz,2000.0,4x,4.0,116,2.1230347000000003,1.96572022,2.2707311999999997,False
jme,Energy,2.0GHz,2000.0,5x,5.0,145,2.2213196,1.9420267975,2.4816371449999997,False
jme,Energy,2.0GHz,2000.0,6x,6.0,174,1.7612730999999997,1.586415115,1.9250423425,True
jme,Energy,2.4GHz,2400.0,1x,1.0,29,4.078210700000001,3.6067783775,4.5435798225,False
jme,Energy,2.4GHz,2400.0,2x,2.0,58,1.9086977,1.7085068349999997,2.1728978624999997,True
