Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
jme,EDP2,2.0GHz,2000.0,2x,2.0,58,2.7923423548744704,1.9451793456510276,3.806779812570708,True
jme,EDP2,2.0GHz,2000.0,3x,3.0,87,2.3854361772774757,1.6083371085825404,3.2234709378109465,True
jme,EDP2,2.0GHz,2000.0,4x,4.0,116,2.5604964016737757,1.826809966994685,3.408365812638557,True
jme,EDP2,2.0GHz,2000.0,5x,5.0,145,2.5194332411143847,1.526125144377494,3.608122006649611,True
jme,EDP2,2.0GHz,2000.0,6x,6.0,174,1.7744241603764892,1.2707846699134002,2.302522869081466,True
jme,EDP2,2.4GHz,2400.0,1x,1.0,29,86.47305879016321,80.39862694781614,92.60192808034228,False
jme,EDP2,2.4GHz,2400.0,2x,2.0,58,2.4414919465998133,1.656034499539694,3.288927435341029,True
jme,EDP2,2.4GHz,2400.0,3x,3.0,87,3.140885014038529,2.425319987098493,3.9056526919913366,False
jme,EDP2,2.4GHz,2400.0,4x,4.0,116,2.351730723044974,1.3294199985108055,3.526159422599674,True
jme,EDP2,2.4GHz,2400.0,5x,5.0,145,2.327358661935714,1.4330021487298084,3.7621266439639505,True
jme,EDP2,2.4GHz,2400.0,6x,6.0,174,1.8542819356280684,1.4074506196700942,2.321142641025351,True
jme,EDP2,2.7GHz,2700.0,1x,1.0,29,75.30492563355952,71.34866451995475,80.24161487931846,False
jme,EDP2,2.7GHz,2700.0,2x,2.0,58,3.135846837120726,2.1251952045278903,4.272024570075162,True
jme,EDP2,2.7GHz,2700.0,3x,3.0,87,3.02036054993615,1.8745048296141371,4.270506561583557,True
jme,EDP2,2.7GHz,2700.0,4x,4.0,116,2.733017956261757,1.9222663692527249,3.75658946757555,True
jme,EDP2,2.7GHz,2700.0,5x,5.0,145,2.596999006707093,1.940790279859861,3.283469075102681,True
jme,EDP2,2.7GHz,2700.0,6x,6.0,174,2.6010469643196754,1.5662835250795,3.957024047176664,True
jython,Energy,400MHz,400.0,1x,1.0,25,67.2271422,66.07339954499999,68.5864896225,False
jython,Energy,400MHz,400.0,2x,2.0,50,9.0954287,8.882197362500001,9.34076347,False
jython,Energy,400MHz,400.0,3x,3.0,75,8.9588134,8.7760702775,9.112537057500004,False
jython,Energy,400MHz,400.0,4x,4.0,100,9.1308596,8.9542208925,9.296646505000002,False
jython,Energy,400MHz,400.0,5x,5.0,125,8.831506099999999,8.685379522500002,9.002390029999999,False
jython,Energy,400MHz,400.0,6x,6.0,150,8.5730896,8.373287000000001,8.7598134825,False
jython,Energy,800MHz,800.0,1x,1.0,25,40.4963196,39.919076135000005,41.131759115,False
jython,Energy,800MHz,800.0,2x,2.0,50,5.1269286,5.0327925725,5.21895177,False
jython,Energy,800MHz,800.0,3x,3.0,75,5.006579499999999,4.917224077499999,5.0986118625,False
jython,Energy,800MHz,800.0,4x,4.0,100,5.2031677,5.072567482499999,5.32439227,False
jython,Energy,800MHz,800.0,5x,5.0,125,5.1249693,5.0469881075,5.199998635,False
jython,Energy,800MHz,800.0,6x,6.0,150,5.0051208,4.9243685475,5.0756774,False
jython,Energy,1.2GHz,1200.0,1x,1.0,25,33.0924439,32.59645932,33.55818743000001,False
jython,Energy,1.2GHz,1200.0,2x,2.0,50,4.1111451,3.939687614999999,4.3862782475,False
jython,Energy,1.2GHz,1200.0,3x,3.0,75,3.969562,3.893014545,4.042206355,False
jython,Energy,1.2GHz,1200.0,4x,4.0,100,3.9994751,3.9468370225,4.059580017499999,False
jython,Energy,1.2GHz,1200.0,5x,5.0,125,3.983948,3.904063867500001,4.0616808875,False
jython,Energy,1.2GHz,1200.0,6x,6.0,150,3.8532106,3.770877035,3.942703807500001,False
jython,Energy,1.6GHz,1600.0,1x,1.0,25,29.3985229,29.093582594999994,29.8038821375,False
jython,Energy,1.6GHz,1600.0,2x,2.0,50,3.5397825000000003,3.4491644825,3.6285253725,False
jython,Energy,1.6GHz,1600.0,3x,3.0,75,3.4394653999999996,3.3853802625000005,3.5125334975,True
jython,Energy,1.6GHz,1600.0,4x,4.0,100,3.4844115,3.3867707025,3.5799644450000003,True
jython,Energy,1.6GHz,1600.0,5x,5.0,125,3.4836058000000003,3.4038675025,3.5595898875000005,True
jython,Energy,1.6GHz,1600.0,6x,6.0,150,3.3616332,3.303181625,3.4210253375,True
jython,Energy,2.0GHz,2000.0,1x,1.0,25,30.7486695,29.952450489999997,31.443749045,False
jython,Energy,2.0GHz,2000.0,2x,2.0,50,3.5922669999999997,3.5540616249999997,3.630539855,False
jython,Energy,2.0GHz,2000.0,3x,3.0,75,3.5544799999999994,3.486423195,3.62393308,False
jython,Energy,2.0GHz,2000.0,4x,4.0,100,3.5215028999999993,3.468007275,3.5702813900000003,False
jython,Energy,2.0GHz,2000.0,5x,5.0,125,3.5217040000000006,3.41266165,3.6315087975,True
jython,Energy,2.0GHz,2000.0,6x,6.0,150,3.46192,3.3924131,3.5152687625,True
jython,Energy,2.4GHz,2400.0,1x,1.0,25,31.5564147,31.0051459,32.177526385,False
jython,Energy,2.4GHz,2400.0,2x,2.0,50,3.7778991,3.708366985,3.8426085574999993,False
jython,Energy,2.4GHz,2400.0,3x,3.0,75,3.7333375,3.664335107499999,3.8016275725000006,False
jython,Energy,2.4GHz,2400.0,4x,4.0,100,3.8040284,3.74171644,3.871663190000001,False
jython,Energy,2.4GHz,2400.0,5x,5.0,125,3.6889711000000007,3.603230762499999,3.7681441775,False
jython,Energy,2.4GHz,2400.0,6x,6.0,150,3.6447449,3.58057875,3.726766745,False
jython,Energy,2.7GHz,2700.0,1x,1.0,25,34.0439879,33.540021762500004,34.5126006525,False
jython,Energy,2.7GHz,2700.0,2x,2.0,50,4.175738399999999,4.026970164999999,4.34147355,False
jython,Energy,2.7GHz,2700.0,3x,3.0,75,4.088348399999999,4.012679210000001,4.16058225,False
jython,Energy,2.7GHz,2700.0,4x,4.0,100,3.974133399999999,3.9059693525,4.0404195475,False
jython,Energy,2.7GHz,2700.0,5x,5.0,125,3.9887697,3.8818983,4.1123257975000005,False
jython,Energy,2.7GHz,2700.0,6x,6.0,150,3.889032,3.8250723824999993,3.9547302025,False
jython,Time,400MHz,400.0,1x,1.0,25,35472.6,34833.875,36189.5275,False
jython,Time,400MHz,400.0,2x,2.0,50,4835.0,4738.47,4942.33,False
jython,Time,400MHz,400.0,3x,3.0,75,4755.6,4667.8,4830.5025000000005,False
jython,Time,400MHz,400.0,4x,4.0,100,4840.6,4746.7925000000005,4923.429999999999,False
jython,Time,400MHz,400.0,5x,5.0,125,4789.0,4704.8375,4875.0650000000005,False
jython,Time,400MHz,400.0,6x,6.0,150,4730.6,4614.7775,4834.232499999999,False
jython,Time,800MHz,800.0,1x,1.0,25,18340.2,18010.8925,18657.0875,False
jython,Time,800MHz,800.0,2x,2.0,50,2342.3,2307.1,2379.105,False
jython,Time,800MHz,800.0,3x,3.0,75,2296.7,2255.7975,2337.0074999999997,False
jython,Time,800MHz,800.0,4x,4.0,100,2380.1,2329.6949999999997,2429.0025,False
jython,Time,800MHz,800.0,5x,5.0,125,2332.6,2293.2975,2366.04,False
jython,Time,800MHz,800.0,6x,6.0,150,2367.3,2338.6849999999995,2393.6025,False
jython,Time,1.2GHz,1200.0,1x,1.0,25,12608.3,12406.2625,12801.215,False
jython,Time,1.2GHz,1200.0,2x,2.0,50,1566.3,1534.7975,1606.82,False
jython,Time,1.2GHz,1200.0,3x,3.0,75,1541.1,1516.6950000000002,1566.41,False
jython,Time,1.2GHz,1200.0,4x,4.0,100,1553.9,1534.4924999999998,1572.815,False
jython,Time,1.2GHz,1200.0,5x,5.0,125,1547.1,1517.3975,1574.42,False
jython,Time,1.2GHz,1200.0,6x,6.0,150,1537.9,1505.795,1571.32,False
jython,Time,1.6GHz,1600.0,1x,1.0,25,9470.0,9354.1475,9602.6725,False
jython,Time,1.6GHz,1600.0,2x,2.0,50,1176.5,1146.7975,1202.2025,False
jython,Time,1.6GHz,1600.0,3x,3.0,75,1146.3,1126.0,1172.205,False
jython,Time,1.6GHz,1600.0,4x,4.0,100,1161.4,1136.3,1189.5075000000002,False
jython,Time,1.6GHz,1600.0,5x,5.0,125,1161.3,1138.39,1183.4125,False
jython,Time,1.6GHz,1600.0,6x,6.0,150,1143.4,1127.4,1157.3,False
jython,Time,2.0GHz,2000.0,1x,1.0,25,7943.6,7740.1625,8134.507500000001,False
jython,Time,2.0GHz,2000.0,2x,2.0,50,939.4,929.6975,949.0,False
jython,Time,2.0GHz,2000.0,3x,3.0,75,931.3,913.7925,947.2075,False
jython,Time,2.0GHz,2000.0,4x,4.0,100,923.4,909.495,937.1025,False
jython,Time,2.0GHz,2000.0,5x,5.0,125,921.3,893.095,947.9025,False
jython,Time,2.0GHz,2000.0,6x,6.0,150,919.6,902.9975,935.105,False
jython,Time,2.4GHz,2400.0,1x,1.0,25,6529.3,6415.092500000001,6671.594999999999,False
jython,Time,2.4GHz,2400.0,2x,2.0,50,780.9,765.995,797.5025,False
jython,Time,2.4GHz,2400.0,3x,3.0,75,772.7,758.0999999999999,787.0999999999999,False
jython,Time,2.4GHz,2400.0,4x,4.0,100,786.7,775.0975,798.8025,False
jython,Time,2.4GHz,2400.0,5x,5.0,125,760.1,744.1975,774.5024999999999,False
jython,Time,2.4GHz,2400.0,6x,6.0,150,763.6,750.995,776.5024999999999,False
jython,Time,2.7GHz,2700.0,1x,1.0,25,5948.6,5857.570000000001,6030.327499999999,False
jython,Time,2.7GHz,2700.0,2x,2.0,50,701.2,687.0999999999999,715.3025,False
jython,Time,2.7GHz,2700.0,3x,3.0,75,702.5,690.1975,713.6,False
jython,Time,2.7GHz,2700.0,4x,4.0,100,687.2,675.8975,697.9075,True
jython,Time,2.7GHz,2700.0,5x,5.0,125,684.6,666.385,704.6025,True
jython,Time,2.7GHz,2700.0,6x,6.0,150,676.1,665.4950000000001,686.0025,True
jython,EDP,400MHz,400.0,1x,1.0,25,2386.7238440241,2307.2338964357828,2481.3681248017124,False
jython,EDP,400MHz,400.0,2x,2.0,50,44.040063621600005,42.09756862892,46.3029985553025,False
jython,EDP,400MHz,400.0,3x,3.0,75,42.642893816900006,40.8841340884875,43.99430182906501,False
jython,EDP,400MHz,400.0,4x,4.0,100,44.23875541990001,42.51538180567751,45.66284051001001,False
jython,EDP,400MHz,400.0,5x,5.0,125,42.3256551414,41.01875516806249,43.96011132509499,False
jython,EDP,400MHz,400.0,6x,6.0,150,40.6067720205,38.781166320314995,42.31961953713499,False
jython,EDP,800MHz,800.0,1x,1.0,25,743.2553686893,717.9001655681676,766.9828025320174,False
jython,EDP,800MHz,800.0,2x,2.0,50,12.0173340669,11.595261307167496,12.4305735636175,False
jython,EDP,800MHz,800.0,3x,3.0,75,11.5084211652,11.0977894564925,11.904906197185,False
jython,EDP,800MHz,800.0,4x,4.0,100,12.4003303321,11.829458066495,12.95522378927,False
jython,EDP,800MHz,800.0,5x,5.0,125,11.9616507278,11.6065722434525,12.3171454633075,False
jython,EDP,800MHz,800.0,6x,6.0,150,11.8539819247,11.525157296064997,12.1490483694,False
jython,EDP,1.2GHz,1200.0,1x,1.0,25,417.5074575518,404.06608786506257,430.5126431681,False
jython,EDP,1.2GHz,1200.0,2x,2.0,50,6.461325572599999,6.035070290079999,7.099803389362499,False
jython,EDP,1.2GHz,1200.0,3x,3.0,75,6.1221400978,5.91561120011,6.328533511840001,False
jython,EDP,1.2GHz,1200.0,4x,4.0,100,6.2174436682,6.05833012254,6.370808091232499,False
jython,EDP,1.2GHz,1200.0,5x,5.0,125,6.1694380961999995,5.928250321785,6.394509789224999,False
jython,EDP,1.2GHz,1200.0,6x,6.0,150,5.932818912100001,5.6887098296025,6.201430010155,False
jython,EDP,1.6GHz,1600.0,1x,1.0,25,278.51766525799997,272.08789937247997,285.71486145617246,False
jython,EDP,1.6GHz,1600.0,2x,2.0,50,4.1709716604,3.9646395669,4.3684548730275,False
jython,EDP,1.6GHz,1600.0,3x,3.0,75,3.9465655033,3.802030719352499,4.1189572929675,False
jython,EDP,1.6GHz,1600.0,4x,4.0,100,4.053019676300001,3.858816951315001,4.2598701813775,False
jython,EDP,1.6GHz,1600.0,5x,5.0,125,4.0501418313,3.876029845357501,4.216115477622501,False
jython,EDP,1.6GHz,1600.0,6x,6.0,150,3.845738995,3.72163459602,3.9519850737574993,False
jython,EDP,2.0GHz,2000.0,1x,1.0,25,244.6226953296,233.349302194605,256.113960360295,False
jython,EDP,2.0GHz,2000.0,2x,2.0,50,3.3754753821000003,3.3067572567399997,3.44520878477,False
jython,EDP,2.0GHz,2000.0,3x,3.0,75,3.3131216121,3.1888334924175004,3.4318689158975,False
jython,EDP,2.0GHz,2000.0,4x,4.0,100,3.2536028791,3.1685205270975,3.3527739049,False
jython,EDP,2.0GHz,2000.0,5x,5.0,125,3.2519649078,3.0633344588500004,3.4532480106925,False
jython,EDP,2.0GHz,2000.0,6x,6.0,150,3.1861313555,3.05751923568,3.281195358385,False
jython,EDP,2.4GHz,2400.0,1x,1.0,25,206.245148564,198.566973763,215.24647067575,False
jython,EDP,2.4GHz,2400.0,2x,2.0,50,2.9529401010000003,2.8540265726675003,3.074813745035,False
jython,EDP,2.4GHz,2400.0,3x,3.0,75,2.8874410204,2.775831225195,2.9934101956125,False
jython,EDP,2.4GHz,2400.0,4x,4.0,100,2.9948036286000006,2.9015514365499997,3.1052482965875,False
jython,EDP,2.4GHz,2400.0,5x,5.0,125,2.8070823423,2.6891831820775,2.922594764815,True
jython,EDP,2.4GHz,2400.0,6x,6.0,150,2.7855724925999996,2.682615953095,2.8977412586025,True
jython,EDP,2.7GHz,2700.0,1x,1.0,25,202.62059755650003,196.427176530505,207.7631228142925,False
jython,EDP,2.7GHz,2700.0,2x,2.0,50,2.9317978157,2.77499427348,3.092829259725,False
jython,EDP,2.7GHz,2700.0,3x,3.0,75,2.8742899198,2.7773599689999995,2.972052313825,False
jython,EDP,2.7GHz,2700.0,4x,4.0,100,2.7327932578,2.650403069735,2.8248780482425,True
jython,EDP,2.7GHz,2700.0,5x,5.0,125,2.7359976798999996,2.5982055323275,2.9059336746,True
jython,EDP,2.7GHz,2700.0,6x,6.0,150,2.6309274672000003,2.543489346495,2.71602809527,True
jython,EDP2,400MHz,400.0,1x,1.0,25,160726.24078194398,152647.64740801704,170318.9665784835,False
jython,EDP2,400MHz,400.0,2x,2.0,50,401.8364694022232,373.8754649642661,435.3815288575127,False
jython,EDP2,400MHz,400.0,3x,3.0,75,382.7435542791394,360.4697710671399,401.2220122735437,False
jython,EDP2,400MHz,400.0,4x,4.0,100,404.69427082396265,382.3544913956637,424.1242226139123,False
jython,EDP2,400MHz,400.0,5x,5.0,125,374.4092471489626,355.5775271151492,394.9022123668707,False
jython,EDP2,400MHz,400.0,6x,6.0,150,349.00331969788516,326.820780770366,371.2123199246455,False
jython,EDP2,800MHz,800.0,1x,1.0,25,30140.123960906694,28639.831121054944,31618.16304211944,False
jython,EDP2,800MHz,800.0,2x,2.0,50,61.70748543391677,58.61164336193349,64.87899499257212,False
jython,EDP2,800MHz,800.0,3x,3.0,75,57.71830427276901,54.760796572320835,60.79707683972999,False
jython,EDP2,800MHz,800.0,4x,4.0,100,64.70404258810511,59.87311764982609,69.00485681691251,False
jython,EDP2,800MHz,800.0,5x,5.0,125,61.37408104450193,58.36352124160385,64.12318665968583,False
jython,EDP2,800MHz,800.0,6x,6.0,150,59.392436531976514,56.80848244305599,61.68711037248751,False
jython,EDP2,1.2GHz,1200.0,1x,1.0,25,13833.965949229274,13163.293427926412,14465.658408841437,False
jython,EDP2,1.2GHz,1200.0,2x,2.0,50,26.916626857140763,23.87068604012652,31.821185164379603,False
jython,EDP2,1.2GHz,1200.0,3x,3.0,75,24.34177340715656,23.070947414818413,25.61211787310536,False
jython,EDP2,1.2GHz,1200.0,4x,4.0,100,24.890580338690864,23.85606927391526,25.827181386224296,False
jython,EDP2,1.2GHz,1200.0,5x,5.0,125,24.62832472482368,23.283587222116637,26.133480328725273,False
jython,EDP2,1.2GHz,1200.0,6x,6.0,150,22.91686445595979,21.378881172022545,24.445394593686043,False
jython,EDP2,1.6GHz,1600.0,1x,1.0,25,8194.57617157227,7925.303247908973,8517.484443422554,False
jython,EDP2,1.6GHz,1600.0,2x,2.0,50,14.811609735967249,13.734367069111684,15.908036863662094,False
jython,EDP2,1.6GHz,1600.0,3x,3.0,75,13.600986162881645,12.871652679871216,14.479312071432656,False
jython,EDP2,1.6GHz,1600.0,4x,4.0,100,14.16808147544715,13.129029182216325,15.322454296946605,False
jython,EDP2,1.6GHz,1600.0,5x,5.0,125,14.143590940401277,13.20478473313434,14.979427191670082,False
jython,EDP2,1.6GHz,1600.0,6x,6.0,150,12.944600151527183,12.299774800618152,13.52093722494311,False
jython,EDP2,2.0GHz,2000.0,1x,1.0,25,7544.226753124077,7037.183304515576,8052.789877389222,False
jython,EDP2,2.0GHz,2000.0,2x,2.0,50,12.132654518969288,11.729323204624311,12.50477718477794,False
jython,EDP2,2.0GHz,2000.0,3x,3.0,75,11.797215812236264,11.106113424096144,12.399762136573928,False
jython,EDP2,2.0GHz,2000.0,4x,4.0,100,11.470722070349046,10.950887693175764,11.99985466621119,False
jython,EDP2,2.0GHz,2000.0,5x,5.0,125,11.506073171879112,10.472186861310549,12.492360140391543,True
jython,EDP2,2.0GHz,2000.0,6x,6.0,150,11.048242532636136,10.422972681713183,11.527327157201617,True
jython,EDP2,2.4GHz,2400.0,1x,1.0,25,6521.412932231175,6148.259635422791,6922.433218053081,False
jython,EDP2,2.4GHz,2400.0,2x,2.0,50,11.175950298558115,10.577065914166116,11.817950985994033,True
jython,EDP2,2.4GHz,2400.0,3x,3.0,75,10.800155457660928,10.1744609818112,11.416608205399545,True
jython,EDP2,2.4GHz,2400.0,4x,4.0,100,11.409785742301178,10.870920174307214,11.991344190640328,False
jython,EDP2,2.4GHz,2400.0,5x,5.0,125,10.3812455958499,9.70395025288238,11.04129062100323,True
jython,EDP2,2.4GHz,2400.0,6x,6.0,150,10.172559670420949,9.59498068452275,10.776903399986214,True
jython,EDP2,2.7GHz,2700.0,1x,1.0,25,6905.399621504342,6593.13699494593,7178.565977280263,False
jython,EDP2,2.7GHz,2700.0,2x,2.0,50,12.308774815004284,11.15875818091859,13.550985998237143,False
jython,EDP2,2.7GHz,2700.0,3x,3.0,75,11.771360261266674,11.183311854776196,12.357704393800663,False
jython,EDP2,2.7GHz,2700.0,4x,4.0,100,10.875174379601765,10.339478013568574,11.42114575227715,True
jython,EDP2,2.7GHz,2700.0,5x,5.0,125,10.95834581402374,10.08646587610675,11.984403035556046,True
jython,EDP2,2.7GHz,2700.0,6x,6.0,150,10.245352543102598,9.75574906581433,10.75810342406749,True
luindex,Energy,400MHz,400.0,1x,1.0,13,14.5821961,12.80446166,16.567210432499998,False
luindex,Energy,400MHz,400.0,2x,2.0,26,8.614599599999998,7.729817565,9.775129747499998,False
luindex,Energy,400MHz,400.0,3x,3.0,39,9.0309507,7.6317179975,10.721655485,False
luindex,Energy,400MHz,400.0,4x,4.0,52,9.687585599999998,8.423208670000001,11.0654317525,False
luindex,Energy,400MHz,400.0,5x,5.0,65,11.085016,9.317449610000002,12.9860747,False
luindex,Energy,400MHz,400.0,6x,6.0,78,7.983520499999999,7.30073082,9.1667496225,False
luindex,Energy,800MHz,800.0,1x,1.0,13,7.353820799999999,6.890350820000001,8.109270119999998,False
luindex,Energy,800MHz,800.0,2x,2.0,26,5.1531861999999995,4.84491621,5.57826034,False
luindex,Energy,800MHz,800.0,3x,3.0,39,5.6652645999999995,4.907410765000001,6.544699554999999,False
luindex,Energy,800MHz,800.0,4x,4.0,52,5.724963600000001,5.061013072500001,6.611779414999999,False
luindex,Energy,800MHz,800.0,5x,5.0,65,5.7824466,5.095910932500001,6.526447557499998,False
luindex,Energy,800MHz,800.0,6x,6.0,78,5.2409606,4.7550902225,5.9196897349999995,False
luindex,Energy,1.2GHz,1200.0,1x,1.0,13,5.5894593,5.4132913625,5.79471639,False
luindex,Energy,1.2GHz,1200.0,2x,2.0,26,5.0118958,4.664630970000001,5.3521498874999995,False
luindex,Energy,1.2GHz,1200.0,3x,3.0,39,4.7635317,4.1819191925000005,5.5134905299999994,False
luindex,Energy,1.2GHz,1200.0,4x,4.0,52,4.592925899999999,4.069451964999999,5.306733757499999,False
luindex,Energy,1.2GHz,1200.0,5x,5.0,65,4.544812,4.0955236,5.267203867499999,False
luindex,Energy,1.2GHz,1200.0,6x,6.0,78,4.174072499999999,3.9231549875,4.5685105875000005,True
luindex,Energy,1.6GHz,1600.0,1x,1.0,13,5.385785,5.071079555000001,5.720161074999999,False
luindex,Energy,1.6GHz,1600.0,2x,2.0,26,3.8427064,3.67302342,4.058540335000001,True
luindex,Energy,1.6GHz,1600.0,3x,3.0,39,4.260949500000001,3.8935099600000007,4.6493132225,True
luindex,Energy,1.6GHz,1600.0,4x,4.0,52,4.0729736,3.7513166200000008,4.527918785,True
luindex,Energy,1.6GHz,1600.0,5x,5.0,65,4.006988399999999,3.711995229999999,4.3544849425,True
luindex,Energy,1.6GHz,1600.0,6x,6.0,78,3.9710384,3.6900314649999992,4.3274232775,True
luindex,Energy,2.0GHz,2000.0,1x,1.0,13,5.435211000000001,5.249341117500001,5.625576065,False
luindex,Energy,2.0GHz,2000.0,2x,2.0,26,4.4941102,4.161730757499999,4.811845185,False
luindex,Energy,2.0GHz,2000.0,3x,3.0,39,4.3671873,4.096788447500001,4.612417075,False
luindex,Energy,2.0GHz,2000.0,4x,4.0,52,4.1911866,3.9136862275,4.5374129375,True
luindex,Energy,2.0GHz,2000.0,5x,5.0,65,4.5652283,4.134183237500001,5.0110996625,False
luindex,Energy,2.0GHz,2000.0,6x,6.0,78,4.651971400000001,4.2289271,5.052783042499999,False
luindex,Energy,2.4GHz,2400.0,1x,1.0,13,5.9653197,5.781121112499999,6.157010362499999,False
luindex,Energy,2.4GHz,2400.0,2x,2.0,26,5.1107484,4.813223005,5.437907299999999,False
luindex,Energy,2.4GHz,2400.0,3x,3.0,39,5.032415800000001,4.75417692,5.3279564625,False
luindex,Energy,2.4GHz,2400.0,4x,4.0,52,4.9751892,4.6948640325,5.27038704,False
luindex,Energy,2.4GHz,2400.0,5x,5.0,65,5.1105346,4.643771265000001,5.742970507500001,False
luindex,Energy,2.4GHz,2400.0,6x,6.0,78,4.810504,4.4888204475,5.160009952499999,False
luindex,Energy,2.7GHz,2700.0,1x,1.0,13,6.4532167000000005,6.241489390000001,6.7300923374999995,False
luindex,Energy,2.7GHz,2700.0,2x,2.0,26,5.1616089,4.7848438275000005,5.661005630000001,False
luindex,Energy,2.7GHz,2700.0,3x,3.0,39,5.2137759,5.08179725,5.328157082500001,False
luindex,Energy,2.7GHz,2700.0,4x,4.0,52,5.2221862,4.787040012499999,5.849110842499999,False
luindex,Energy,2.7GHz,2700.0,5x,5.0,65,5.7575986,5.315278007500001,6.2556732725,False
luindex,Energy,2.7GHz,2700.0,6x,6.0,78,5.2507506,4.893821194999999,5.6345850175,False
luindex,Time,400MHz,400.0,1x,1.0,13,8221.1,7241.705,9246.905,False
luindex,Time,400MHz,400.0,2x,2.0,26,4903.7,4413.1849999999995,5522.2,False
luindex,Time,400MHz,400.0,3x,3.0,39,5211.7,4445.4800000000005,6178.155,False
luindex,Time,400MHz,400.0,4x,4.0,52,5542.9,4854.05,6369.4775,False
luindex,Time,400MHz,400.0,5x,5.0,65,6343.9,5279.7525,7419.8425,False
luindex,Time,400MHz,400.0,6x,6.0,78,4601.7,4217.8975,5306.655000000001,False
luindex,Time,800MHz,800.0,1x,1.0,13,3701.1,3451.895,4059.9125,False
luindex,Time,800MHz,800.0,2x,2.0,26,2647.2,2490.0,2840.025,False
luindex,Time,800MHz,800.0,3x,3.0,39,2937.0,2589.19,3352.7075,False
luindex,Time,800MHz,800.0,4x,4.0,52,2948.3,2609.1475,3341.26,False
luindex,Time,800MHz,800.0,5x,5.0,65,2962.7,2658.295,3335.8150000000005,False
luindex,Time,800MHz,800.0,6x,6.0,78,2633.0,2467.5775000000003,2896.0125,False
luindex,Time,1.2GHz,1200.0,1x,1.0,13,2487.2,2399.7,2589.7324999999996,False
luindex,Time,1.2GHz,1200.0,2x,2.0,26,2262.8,2089.875,2488.8225,False
luindex,Time,1.2GHz,1200.0,3x,3.0,39,2139.9,1911.07,2432.9625,False
luindex,Time,1.2GHz,1200.0,4x,4.0,52,2155.9,1915.6775,2414.0625,False
luindex,Time,1.2GHz,1200.0,5x,5.0,65,2111.5,1889.88,2410.1825,False
luindex,Time,1.2GHz,1200.0,6x,6.0,78,1929.4,1793.8675000000003,2087.025,False
luindex,Time,1.6GHz,1600.0,1x,1.0,13,2151.8,2000.78,2351.0775,False
luindex,Time,1.6GHz,1600.0,2x,2.0,26,1601.8,1530.255,1678.7125,True
luindex,Time,1.6GHz,1600.0,3x,3.0,39,1746.5,1605.475,1917.91,True
luindex,Time,1.6GHz,1600.0,4x,4.0,52,1760.4,1597.7275000000002,1951.9525,True
luindex,Time,1.6GHz,1600.0,5x,5.0,65,1700.2,1557.9875,1870.415,True
luindex,Time,1.6GHz,1600.0,6x,6.0,78,1631.2,1525.185,1745.2075,True
luindex,Time,2.0GHz,2000.0,1x,1.0,13,1800.4,1703.6,1906.625,False
luindex,Time,2.0GHz,2000.0,2x,2.0,26,1811.0,1608.8925,1995.2025,True
luindex,Time,2.0GHz,2000.0,3x,3.0,39,1647.6,1546.8825000000002,1772.57,True
luindex,Time,2.0GHz,2000.0,4x,4.0,52,1693.0,1560.1975,1825.0075,True
luindex,Time,2.0GHz,2000.0,5x,5.0,65,1740.5,1524.3300000000002,1947.6075,True
luindex,Time,2.0GHz,2000.0,6x,6.0,78,1656.7,1574.2725,1738.5124999999998,True
luindex,Time,2.4GHz,2400.0,1x,1.0,13,1747.5,1613.89,1895.2025,True
luindex,Time,2.4GHz,2400.0,2x,2.0,26,1738.5,1566.1999999999998,1923.02,True
luindex,Time,2.4GHz,2400.0,3x,3.0,39,1794.6,1644.7475,1927.2075,True
luindex,Time,2.4GHz,2400.0,4x,4.0,52,1777.9,1621.8975,1911.01,True
luindex,Time,2.4GHz,2400.0,5x,5.0,65,1705.4,1600.895,1793.1075,True
luindex,Time,2.4GHz,2400.0,6x,6.0,78,1721.9,1512.5775,1894.73,True
luindex,Time,2.7GHz,2700.0,1x,1.0,13,1735.4,1617.4550000000002,1867.7025,True
luindex,Time,2.7GHz,2700.0,2x,2.0,26,1659.9,1527.8975,1791.185,True
luindex,Time,2.7GHz,2700.0,3x,3.0,39,1809.3,1702.26,1919.73,False
